10.3874	11.8726
8.58984	-14.4653
16.8102	-11.2642
9.88815	3.25841
12.8587	11.5688
8.47103	2.52326
7.08771	8.91558
19.1818	-3.03543
7.32811	21.4412
5.81885	1.64037
6.3397	-0.601898
3.59765	19.1809
6.41241	10.2751
6.6967	12.794
13.3077	21.6728
4.84894	13.0728
11.9182	-9.18195
14.6761	6.12501
16.0184	11.4009
9.57162	-0.698282
8.99973	-3.75331
11.2962	-9.64332
15.0484	-5.63726
4.3626	-3.71826
4.12105	12.6255
7.98119	0.79021
5.71334	-1.25466
6.84718	-4.8272
8.22269	7.72563
16.9416	8.38677
12.9711	-2.15422
11.0024	13.3004
10.3646	23.8587
13.6464	-1.51341
11.6861	9.42434
18.2385	8.80868
3.11299	4.62693
15.4708	-0.96929
9.23974	-0.852926
0.61733	17.8088
7.64857	-13.1703
17.6455	-12.9587
-2.97842	-7.97943
10.8997	16.6835
5.55423	5.9791
17.3772	-10.7584
13.2874	17.8342
10.3315	-0.173593
5.85524	16.4741
5.52617	13.2924
